Course Name,Depts,Subject,Course Num,Title,Crs Cred Type ,Crs Min Cred ,Terms Offered
HSPST-270,HSPST,HSPST,270,SPECIAL TOPICS SPAN. CULT.,I,1,"17/SP
06/FA
05/FA
02/FA
02/SP
01/FA
01/SP
99/FA
89/SP"
HSPST-271,HSPST,HSPST,271,SPECIAL TOPICS,I,1,"17/FA
14/SP
13/SP
12/FA
12/SP
11/FA
11/SP
10/SP
09/FA
08/SP
07/SP
05/FA
05/SP
04/FA
04/SP
03/SP
01/FA
00/FA"
HSPST-281,HSPST,HSPST,281,INTRODUCTION LATIN AMERICAN SHORT FICT,I,1,"25/SP
24/SP
23/SP
22/SP
21/FA
20/FA
19/FA
16/FA
15/FA
14/FA
13/FA
10/FA
10/SP
09/FA
08/FA
08/SP
06/SP
05/SP"
HSPST-283,HSPST,HSPST,283,CONTEMPORARY HISPANIC CARIBBEAN WORLD,I,1,"25/SP
22/SP
21/FA
21/SP
20/FA
20/SP
19/SP
15/SP
10/SP
09/SP
03/FA
02/FA
01/FA
00/FA"
HSPST-301,HSPST,HSPST,301,MODERNISMO,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
16/SP
15/SP
13/SP
12/SP
10/FA
10/SP
09/FA
08/SP
07/SP
06/SP
05/SP
04/SP
02/SP
01/SP"
HSPST-303,HSPST,HSPST,303,REPRESENTING GENDER IN LATIN AMERICA,I,1,"25/SP
24/SP
21/SP
20/SP
19/SP
18/FA
17/FA
16/SP
15/SP
14/SP
10/SP
09/SP"
HSPST-304,HSPST,HSPST,304,RACE IN CONTEMPORARY SPANISH CULTURE,I,1,25/SP
HSPST-307,HSPST,HSPST,307,RECLAIMING US LATINO SPIRITUALITIES,I,1,25/SP
HSPST-308,HSPST,HSPST,308,CULT & RACIAL ALTERITIES PREMOD SPAIN,I,1,
HSPST-309,HSPST,HSPST,309,LATIN AMERICAN GOTHIC,I,1,25/SP
HSPST-310,HSPST,HSPST,310,MEDIEVAL SPANISH LITERATURE,I,1,"25/FA
24/FA
19/SP
18/SP
17/SP"
HSPST-314,HSPST,HSPST,314,CONTEMPORARY SPANISH NARRATIVE,I,1,"16/FA
15/FA
13/FA
12/FA"
HSPST-318,HSPST,HSPST,318,"LIT, CULTURES, & POLITICS SPAN CIV WAR",I,1,"23/SP
22/SP"
HSPST-320,HSPST,HSPST,320,OTHERS LIKE US...OR NOT,I,1,"25/FA
24/FA
23/FA
23/SP
19/FA
18/FA
10/SP
08/SP
06/SP
05/SP
03/SP
02/SP
95/FA
93/SP
89/SP
88/FA"
HSPST-321,HSPST,HSPST,321,DOMESTIC LABOR IN LATIN AMERICA,I,1,"23/SP
20/SP
19/SP"
HSPST-323,HSPST,HSPST,323,RE-IMAGINING THE NATION HISPANIC FILMS,I,1,"22/SP
21/SP
19/FA
18/FA
17/SP
16/SP
13/FA
12/FA
12/SP
11/SP"
HSPST-325,HSPST,HSPST,325,INDIGENOUS MIGRATION: WHY & WHERE,I,1,
HSPST-327,HSPST,HSPST,327,FORMS OF THE ANTHROPOCENE IN LAT AMER,I,1,25/SP
HSPST-330,HSPST,HSPST,330,PERFORM GENDER & SEXUALITY PREMOD SPAIN,I,1,"25/SP
24/SP
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/SP
15/SP
14/SP
13/SP
12/SP
10/SP
09/SP"
HSPST-331,HSPST,HSPST,331,"CULT, DISEASE & POL STRUG HISP WORLD",I,1,"25/SP
24/SP
22/SP
21/SP"
HSPST-333,HSPST,HSPST,333,LATIN AMERICAN THEATRE,I,1,"25/FA
24/FA
23/FA
22/FA
21/SP
20/SP
17/SP
16/SP
15/SP
14/SP
13/FA
12/SP"
HSPST-338,HSPST,HSPST,338,WOMEN'S VOICES EARLY MOD HISPANIC WORLD,I,1,"25/FA
24/FA"
HSPST-340,HSPST,HSPST,340,"FEMENINO,PLURAL/FEMININE & PLURAL",I,1,18/FA
HSPST-341,HSPST,HSPST,341,"RACSM, MIGRATN, & DEM IN ANDEAN CULTU",I,1,"23/SP
22/SP"
HSPST-343,HSPST,HSPST,343,CONTEMPORARY LATIN AMERICAN NOVEL,I,1,"21/SP
20/SP
15/FA
15/SP
14/FA
14/SP
13/SP"
HSPST-351,HSPST,HSPST,351,WRITERS OF THE BOOM,I,1,"25/FA
24/FA
21/FA
20/FA
19/FA
18/FA
18/SP
17/SP"
HSPST-357,HSPST,HSPST,357,"GENDER, SEXUALITY, & DEMOCRACY LATIN AM",I,1,"25/SP
24/SP
23/SP"
HSPST-360,HSPST,HSPST,360,GENERATIONS 1898&1927,I,1,"17/SP
16/SP
15/SP
14/SP
12/FA
11/FA
09/FA
08/FA
03/SP
02/FA
02/SP
01/FA
00/SP
97/FA
89/SP
88/FA"
HSPST-361,HSPST,HSPST,361,POST-BOOM NARRATIVES,I,1,"19/SP
18/SP"
HSPST-362,HSPST,HSPST,362,LITERATURE ON FILM,I,1,"25/FA
24/FA
23/SP
22/SP
21/SP
20/SP
19/SP
14/SP
13/SP"
HSPST-367,HSPST,HSPST,367,NUEVA YORK:CONTEMPORARY LIT AND ART,I,1,"25/FA
24/FA
23/SP
22/SP
20/FA
19/FA
18/FA
17/FA"
HSPST-380,HSPST,HSPST,380,CERVANTES'S DON QUIJOTE,I,1,"19/SP
18/SP
16/FA
15/FA
14/FA
14/SP
13/SP
12/SP
11/FA
11/SP
09/FA
08/FA
07/FA
06/FA
06/SP
05/SP
99/SP
98/SP
97/SP
96/FA
96/SP
95/SP
93/FA
89/SP
88/FA"
HSPST-381,HSPST,HSPST,381,LITERATURE & MODERNITY IN THE ANDES,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
04/SP
03/SP
02/SP
01/SP
93/SP
89/SP"
HSPST-383W,HSPST,HSPST,383W,CREATIVE WRITING IN SPANISH,I,1,"25/SP
24/SP
21/FA
20/FA
20/SP
19/SP"
HSPST-391,HSPST,HSPST,391,RESISTANCE IN CARIBBEAN LIT,I,1,"25/FA
24/FA
23/FA
22/FA
20/FA
19/FA
13/SP
12/SP
11/SP
10/SP"
HSPST-400,HSPST,HSPST,400,SENIOR SEM.:TOPIC:BORGES,I,1,"18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
05/FA
04/FA
03/FA
02/FA
01/FA
00/FA
99/FA"
HSPST-401,HSPST,HSPST,401,MODERNISMO,I,1,"21/FA
20/FA
16/SP
15/SP
13/SP
12/SP
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP"
HSPST-403,HSPST,HSPST,403,REPRESENTING GENDER IN LATIN AMERICA,I,1,"25/SP
24/SP
21/SP
20/SP
19/SP
17/FA
16/SP
15/SP
14/FA
14/SP
10/SP
09/SP"
HSPST-404,HSPST,HSPST,404,RACE IN CONTEMPORARY SPANISH CULTURE,I,1,25/SP
HSPST-407,HSPST,HSPST,407,RECLAIMING US LATINO SPIRITUALITIES,I,1,25/SP
HSPST-408,HSPST,HSPST,408,CULT & RACIAL ALTERITIES PREMOD SPAIN,I,1,
HSPST-409,HSPST,HSPST,409,LATIN AMERICAN GOTHIC,I,1,25/SP
HSPST-410,HSPST,HSPST,410,MEDIEVAL SPANISH LITERATURE,I,1,"19/SP
18/SP
17/SP"
HSPST-414,HSPST,HSPST,414,CONTEMPORARY SPANISH NARRATIVE,I,1,
HSPST-418,HSPST,HSPST,418,"LIT, CULTURES, & POLITICS SPAN CIV WAR",I,1,"23/SP
22/SP"
HSPST-420,HSPST,HSPST,420,OTHERS LIKE US...OR NOT,I,1,
HSPST-421,HSPST,HSPST,421,DOMESTIC LABOR IN LATIN AMERICA,I,1,"23/SP
20/SP
19/SP"
HSPST-423,HSPST,HSPST,423,RE-IMAGINING NATION IN FILMS,I,1,"22/SP
21/SP
18/FA
17/SP
16/SP
12/FA
12/SP
11/SP"
HSPST-425,HSPST,HSPST,425,INDIGENOUS MIGRATION: WHY & WHERE,I,1,"25/FA
24/FA
23/FA"
HSPST-427,HSPST,HSPST,427,FORMS OF THE ANTHROPOCENE IN LAT AMER,I,1,25/SP
HSPST-430,HSPST,HSPST,430,PERFORM GENDER & SEXUALITY PREMOD SPAIN,I,1,"25/SP
24/SP
21/FA
19/FA
17/FA
16/SP
15/SP
14/SP
13/SP
12/SP
10/SP
09/SP"
HSPST-431,HSPST,HSPST,431,"CULT, DISEASE & POL STRUG HISP WORLD",I,1,"25/SP
24/SP
22/SP
21/SP"
HSPST-433,HSPST,HSPST,433,LATIN AMERICAN THEATRE,I,1,"25/FA
24/FA
21/SP
20/SP
17/SP
16/SP
15/SP
14/SP"
HSPST-440,HSPST,HSPST,440,"FEMENINO,PLURAL/FEMININE & PLURAL",I,1,
HSPST-441,HSPST,HSPST,441,"Racism, Migration, and Democracy in Ande",I,1,"23/SP
22/SP"
HSPST-443,HSPST,HSPST,443,CONTEMPORARY LATIN AMERICAN NOVEL,I,1,"21/SP
20/SP
15/FA
15/SP
14/SP
13/SP"
HSPST-451,HSPST,HSPST,451,WRITERS OF THE BOOM,I,1,"22/FA
21/FA
20/FA
19/FA
18/FA
18/SP
17/SP"
HSPST-457,HSPST,HSPST,457,"GENDER, SEXUALITY, & DEMOCRACY LATIN AM",I,1,"25/SP
24/SP
23/SP"
HSPST-460,HSPST,HSPST,460,THE GENERATIONS OF 1898 AND 1927,I,1,"17/SP
16/SP
15/SP
14/SP"
HSPST-461,HSPST,HSPST,461,POST-BOOM NARRATIVES,I,1,"19/SP
18/SP"
HSPST-462,HSPST,HSPST,462,LITERATURE ON FILM,I,1,"23/SP
22/SP
21/SP
20/SP
19/SP
14/SP
13/SP"
HSPST-467,HSPST,HSPST,467,NUEVA YORK:CONTEMPORARY LIT AND ART,I,1,"23/SP
22/SP"
HSPST-480,HSPST,HSPST,480,CERVANTES'S DON QUIJOTE,I,1,"19/SP
18/SP
15/FA
14/FA
14/SP
13/SP
12/SP
11/FA
11/SP
06/SP
05/SP"
HSPST-481,HSPST,HSPST,481,LITERATURE & MODERNITY OF THE ANDES,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
04/SP
03/SP"
HSPST-483W,HSPST,HSPST,483W,CREATIVE WRITING IN SPANISH,I,1,"25/SP
24/SP
20/FA
20/SP
19/SP"
HSPST-491,HSPST,HSPST,491,RESISTANCE IN CARIBBEAN LIT,I,1,"25/FA
24/FA"
HSPST-550,HSPST,HSPST,550,HONORS PROJECT,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
00/SP
99/FA
99/SP
98/SP
97/SP
96/SP
95/SP
94/FA
94/SP
93/SP
89/SP
88/FA"
ITALN-110,ITALN,ITALN,110,FIRST TERM ITALIAN,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
15/SP
14/FA"
ITALN-120,ITALN,ITALN,120,SECOND TERM ITALIAN,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP"
ITALN-130,ITALN,ITALN,130,THIRD TERM ITALIAN,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA"
ITALN-140,ITALN,ITALN,140,FOURTH TERM ITALIAN,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP"
ITALN-145W,ITALN,ITALN,145W,CITY OF WOMEN: MOVEMENT & BELONGING IN,I,1,"25/FA
24/FA
23/FA"
ITALN-170,ITALN,ITALN,170,INTRODUCTION TO ITALIAN CINEMA,I,1,"25/SP
24/SP
23/SP"
ITALN-200,ITALN,ITALN,200,INTRO TO ITALIAN LITERATURE & CULTURE,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA"
ITALN-203,ITALN,ITALN,203,INTRODUCTION TO ITALIAN CINEMA,I,1,
ITALN-204W,ITALN,ITALN,204W,THE SOUND OF SILENCE,I,1,"25/FA
24/FA
23/FA
22/FA"
ITALN-220,ITALN,ITALN,220,TOPICS IN TRANSNATIONAL ITALIAN STUDIES,I,1,"25/SP
24/SP
23/SP
19/SP
18/SP
17/SP
16/SP
15/SP"
ITALN-226W,ITALN,ITALN,226W,LOVE/DEATH IN DANTE AND BEYOND,I,1,"23/SP
22/SP"
ITALN-232,ITALN,ITALN,232,WORLD IN PRINT,I,1,
ITALN-279W,ITALN,ITALN,279W,"NAPLES UNVLD: GENDER, DANGER, & DECEIT",I,1,25/SP
ITALN-281,ITALN,ITALN,281,BODIES & SPACES RENAISSANCE & BAROQUE,I,1,25/SP
ITALN-298,ITALN,ITALN,298,ADVANCED LANGUAGE & CULTURE,I,0.25,"25/SP
23/SP
22/SP
21/SP
20/FA
20/SP
19/FA
19/SP"
ITALN-301,ITALN,ITALN,301,FUORI DI CASA: TRAVELS & RETURNS,I,1,"25/SP
24/SP"
ITALN-305,ITALN,ITALN,305,"RADICALS, REBELS, & REFORMERS: ITAL LIT",I,1,25/SP
JAPN-110,JAPN,JAPN,110,FIRST TERM JAPANESE,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
07/FA
06/FA
05/FA
04/FA
03/FA
02/FA
01/FA
00/FA
99/FA
98/FA
97/FA
88/FA"
JAPN-120,JAPN,JAPN,120,SECOND TERM JAPANESE,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
00/SP
99/SP
98/SP
93/SP
89/SP"
JAPN-130,JAPN,JAPN,130,THIRD TERM JAPANESE,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
05/FA
04/FA
03/FA
02/FA
01/FA
00/FA
99/FA
98/FA
97/FA
88/FA"
JAPN-140,JAPN,JAPN,140,FOURTH TERM JAPANESE,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
00/SP
99/SP
98/SP
93/SP
89/SP
88/FA"
JAPN-165,JAPN,JAPN,165,EARLY JAPANESE POP CULTURE,I,1,"19/FA
18/FA"
JAPN-166W,JAPN,JAPN,166W,"JAPANESE FILM, ANIMATION AND LITERATURE",I,1,
JAPN-200,JAPN,JAPN,200,ADVANCED JAPANESE I,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
05/FA
04/FA
03/FA
02/FA
01/FA
00/FA
99/FA
98/FA
97/FA
89/SP
88/FA"
JAPN-205,JAPN,JAPN,205,TOPICS IN JAPANESE LINGUISTICS,I,1,"25/SP
24/SP
23/SP
18/SP
17/SP
13/SP
12/FA
12/SP
11/FA
11/SP
10/FA
09/FA
08/FA
07/FA
07/SP
06/SP"
JAPN-219,JAPN,JAPN,219,LANGUAGE ACQUISITION,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA"
JAPN-220,JAPN,JAPN,220,ADVANCED JAPANESE II,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
00/SP
99/SP
98/SP
93/SP
89/SP
88/FA"
JAPN-230,JAPN,JAPN,230,MORPHOLOGY AND SYNTAX,I,1,"16/SP
15/SP
14/SP"
JAPN-239,JAPN,JAPN,239,MODERN JAPAN: CULTURE AND SOCIETY,I,1,"25/FA
25/SP
24/FA
24/SP
22/SP
21/SP
16/FA
16/SP
15/FA
15/SP
14/SP
13/SP
12/SP
11/SP
06/FA
06/SP
05/FA
05/SP"
JAPN-255,JAPN,JAPN,255,LANGUAGES E ASIA LENS OF JAPANESE,I,1,"25/SP
11/FA
10/FA"
JAPN-260,JAPN,JAPN,260,JAPAN AND ITS OTHERS,I,1,"19/SP
18/SP
17/SP"
JAPN-298,JAPN,JAPN,298,FIELD STUDY IN JAPAN,I,0.25,"18/SP
17/SP"
JAPN-356,JAPN,JAPN,356,INTRODUCTION TO JAPANESE FILM,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
17/SP
16/SP
15/FA
14/FA
13/FA
12/FA
11/FA
11/SP
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP
03/FA
02/FA"
JAPN-401,JAPN,JAPN,401,READINGS IN JAPANESE,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
05/FA
04/FA
03/FA
02/FA
01/FA
00/FA
99/FA
98/FA
97/FA
96/FA
95/FA
94/FA
93/FA"
JAPN-402,JAPN,JAPN,402,JAPANESE TEXTUAL ANALYSIS & TRANSLATION,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/SP
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
06/SP
05/FA
04/FA
04/SP
03/SP
97/SP
96/SP
95/SP"
JAPN-550,JAPN,JAPN,550,SENIOR PROJECT,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/SP"
JLJS-101,JLJS,JLJS,101,INTRODUCTION TO LAW,I,1,"25/FA
24/FA"
JLJS-245,JLJS,JLJS,245,TRUTH & JUSTICE IN LATIN AMERICA,I,1,"25/FA
24/FA"
JLJS-276,JLJS,JLJS,276,RESTORATIVE JUSTICE,I,1,"25/FA
24/FA"
JWST-111W,JWST,JWST,111W,ANCIENT JEWISH WISDOM,I,1,"25/FA
24/FA"
JWST-132W,JWST,JWST,132W,HOLOCAUST LITERATURE AND FILMS,I,1,"25/FA
24/FA"
JWST-203W,JWST,JWST,203W,POLITICS IN THE JEWISH BIBLE,I,1,"25/FA
24/FA"
JWST-204W,JWST,JWST,204W,KNOW THYSELF: SPINOZA,I,1,25/SP
JWST-259,JWST,JWST,259,POLITICS AND SOCIETY IN SPINOZA,I,1,25/SP
JWST-260W,JWST,JWST,260W,THE SELF BEYOND ITSELF,I,1,
JWST-270,JWST,JWST,270,JEWISH FOLKLORE,I,1,25/SP
JWST-272,JWST,JWST,272,THE NAZI STATE: 1933-1938,I,1,25/SP
JWST-281W,JWST,JWST,281W,PHILOSOPHY AS SPIRITUAL QUEST,I,1,
JWST-323,JWST,JWST,323,ARTS OF COLONIAL LATIN AMER & CARIBBEAN,I,1,25/SP
JWST-332W,JWST,JWST,332W,HOLOCAUAST LITERATURE AND FILMS,I,1,"25/FA
24/FA"
LATIN-110,LATIN,LATIN,110,ELEMENTARY LATIN I,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
05/FA
04/FA
04/SP
03/FA
03/SP
02/FA
01/FA
00/FA
99/FA
98/FA
97/FA
96/FA
95/FA
94/FA
93/FA
89/SP
88/FA
79/WI"
LATIN-120,LATIN,LATIN,120,ELEMENTARY LATIN II,I,1,"25/SP
24/SP
23/SP
22/SP
21/SP
20/SP
19/SP
18/SP
17/SP
16/FA
16/SP
15/FA
15/SP
14/SP
13/SP
12/SP
11/SP
10/SP
08/SP
07/SP
06/SP
05/SP
04/SP
03/SP
02/SP
01/SP
00/SP
99/SP
98/SP
97/SP
96/SP
95/SP
94/SP
93/SP
89/SP"
LATIN-210,LATIN,LATIN,210,INTERM LATIN: WORLD OF ANCIENT ROME,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
16/SP
15/FA
15/SP
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
05/FA
04/FA
04/SP
03/FA
03/SP
02/FA
01/FA
00/FA
99/FA
98/FA
97/FA
96/FA
95/FA
94/FA
93/FA
89/SP
88/FA"
LATIN-340,LATIN,LATIN,340,THE ROMAN HERO,I,1,"25/FA
24/FA
23/FA
22/FA
20/SP
19/SP
18/SP
17/SP
16/SP
14/SP
13/SP
11/SP
10/SP
08/SP
07/SP
05/SP
04/SP
02/SP
01/SP
97/SP
94/SP
89/SP"
LATIN-350,LATIN,LATIN,350,ROMAN HISTORIANS,I,1,"21/FA
20/FA
19/SP
18/SP
16/SP
15/SP
13/SP
12/SP
10/SP
09/SP
07/SP
06/SP
04/SP
03/SP
98/SP
95/SP
89/SP"
LATIN-360,LATIN,LATIN,360,LITERATURE OF LOVE AND DESIRE,I,1,"25/SP
22/FA
21/FA
20/FA
19/FA
17/SP
16/SP
15/SP
14/SP
12/SP
11/SP
10/SP
08/SP
06/SP
05/SP
03/SP
02/SP
99/SP
96/SP
93/SP
89/SP"
LATIN-370,LATIN,LATIN,370,"LETTERS, SOCIETY & HISTORY",I,1,"16/FA
15/FA
12/FA
11/FA
09/FA
08/FA
07/FA
06/FA
04/FA
03/FA
00/SP"
LATIN-390,LATIN,LATIN,390,TOPICS IN ROMAN SOCIETY AND CULTURE,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/SP
21/SP
20/SP
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
13/FA
12/FA
11/FA
10/FA
09/FA
08/FA
07/FA
06/FA
05/FA
04/FA
03/FA
02/FA
01/FA
00/FA
99/FA
98/FA
97/FA
96/FA
95/FA
94/FA
93/FA
89/SP
88/FA"
LING-100,LING,LING,100,INTRODUCTION TO LINGUISTICS,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA
15/FA
14/FA
93/FA
89/SP
88/FA"
LING-201W,LING,LING,201W,HISTORY LINGUISTIC THEORY,I,1,"19/SP
18/SP
17/SP"
LING-205,LING,LING,205,TOPICS IN JAPANESE LINGUISTICS,I,1,"25/SP
24/SP
23/SP
18/SP
17/SP"
LING-219,LING,LING,219,LANGUAGE ACQUISITION,I,1,"25/FA
24/FA
23/FA
22/FA
21/FA
20/FA
19/FA
18/FA
17/FA
16/FA"
LING-225,LING,LING,225,PHONETICS & PHONOLOGY,I,1,"18/SP
17/SP
94/SP
93/SP
89/SP"
LING-230,LING,LING,230,MORPHOLOGY AND SYNTAX,I,1,
LING-234,LING,LING,234,COMMUNICATION & CULTURE,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/SP
20/SP
19/SP
18/SP"
LING-237W,LING,LING,237W,INDIGENOUS LANGUAGE REVITALIZATION,I,1,"25/FA
24/FA
23/FA
22/FA
21/SP
20/SP
19/SP
18/SP"
LING-255,LING,LING,255,LANGUAGES E ASIA LENS OF JAPANESE,I,1,25/SP
LING-257,LING,LING,257,"LANGUAGE,GENDER & SEXUALITY",I,1,"21/FA
20/FA
19/FA
18/FA"
LING-264W,LING,LING,264W,ETHNOGRAPHY LITERACY & VISUAL LANGUAGE,I,1,"23/SP
22/SP
18/FA
17/FA
16/FA"
LING-266,LING,LING,266,DIALECTS OF AMERICAN ENGLISH,I,1,"25/SP
24/SP"
LING-266W,LING,LING,266W,DIALECTS OF AMERICAN ENGLISH,I,1,"25/SP
24/SP"
LING-270W,LING,LING,270W,THE ETHNOGRAPHY OF COMMUNICATION,I,1,"25/SP
24/SP"
LING-303,LING,LING,303,AGENCY & VOICE,I,1,"23/SP
22/SP"
LING-313,LING,LING,313,"GENDER, LANGUAGE, & PIETY IN ARAB WORLD",I,1,"25/SP
24/SP
23/SP"
LING-322,LING,LING,322,TALK IN ACTION,I,1,25/SP
LIT-108W,LIT,LIT,108W,BLACK NOIR AND HORROR,I,1,"25/FA
25/SP
24/FA
23/FA
22/FA"
LIT-110W,LIT,LIT,110W,GLOBAL GOTHIC,I,1,"25/FA
25/SP
24/FA
24/SP"
LIT-112W,LIT,LIT,112W,LITERATURES OF WASTE,I,1,"25/FA
25/SP
24/FA"
LIT-113W,LIT,LIT,113W,THE CRIME NOVEL FROM THE GLOBAL SOUTH,I,1,"25/FA
24/FA"
LIT-114W,LIT,LIT,114W,INDIV PERSON HUMAN: LIT ACCTS OF SUBJ,I,1,"25/FA
25/SP
24/FA"
LIT-118W,LIT,LIT,118W,FOOD IN LITERATURE AND FILM,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP
21/FA
21/SP
20/FA
19/FA
17/FA
17/SP
16/FA
16/SP"
LIT-119W,LIT,LIT,119W,LITERATURE AS/OF MEDICINE,I,1,"25/SP
24/SP
23/SP
21/FA
20/FA
18/FA
17/FA
16/FA"
LIT-120,LIT,LIT,120,INTRO TO THE HISTORY AND THEORY OF FILM,I,1,"25/FA
24/FA
23/FA
23/SP
22/FA
22/SP
21/FA
20/FA
19/FA
18/FA"
LIT-124W,LIT,LIT,124W,THE LITERARY ANIMAL,I,1,"25/FA
24/FA
15/FA
14/FA
13/FA
13/SP
12/SP
10/FA
09/FA
08/FA"
LIT-125W,LIT,LIT,125W,MONSTERS,I,1,"23/SP
22/SP
20/FA
19/FA
18/FA
17/FA
14/FA
14/SP
13/FA
13/SP
10/SP
09/SP"
LIT-127W,LIT,LIT,127W,MEDIEVAL MONSTERS AND MARVELS,I,1,"25/FA
25/SP
24/FA
24/SP
23/FA
23/SP
22/FA
22/SP"
LIT-128W,LIT,LIT,128W,AMERICAN GHOSTS,I,1,"25/FA
25/SP
24/FA
23/FA
22/FA"
LIT-133W,LIT,LIT,133W,APOCALYPSE NOW & THEN,I,1,21/FA
LIT-136W,LIT,LIT,136W,PERFORMING REVENGE,I,1,"25/FA
24/FA
23/FA
22/FA
20/FA
19/FA
19/SP
18/FA
18/SP
17/FA"
LIT-138W,LIT,LIT,138W,THE ROAD TRIP IN AMERICAN LITERATURE,I,1,"21/FA
21/SP
20/FA
20/SP
18/FA
17/FA"
LIT-139W,LIT,LIT,139W,DREAM/LIFE,I,1,"25/FA
25/SP
24/FA
24/SP
23/SP
22/SP
21/SP
20/SP"
LIT-144W,LIT,LIT,144W,"""JUSTICE IS AN AUTOPSY WITH NO APOLOGY""",I,1,25/SP
LIT-145W,LIT,LIT,145W,LIT AND/OF EMPOWERMENT,I,1,"25/SP
24/SP
19/SP
18/SP
17/FA
17/SP
16/FA
16/SP
15/FA"
LIT-147W,LIT,LIT,147W,"REPRESENTING PLACE: IN LIT, HIST, & CUL",I,1,"25/FA
25/SP
24/FA
24/SP"
LIT-148W,LIT,LIT,148W,ECHOES IN LITERATURE,I,1,"25/FA
24/FA
23/FA
22/FA
22/SP
21/FA
21/SP
20/FA
20/SP
19/FA
19/SP
18/FA
18/SP
17/FA
17/SP
16/FA"
